latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,sensor,brightness,bright_t31,province
-0.15882,109.30704,303.8,0.4,0.45,2026-01-15,1833,N,VIIRS,n,2.0,290.59,2.0,N,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-2.92922,115.2383,303.9,0.56,0.69,2026-01-15,1834,N,VIIRS,n,2.0,284.85,1.18,N,0,VIIRS_SNPP_SP,,,Kalimantan Selatan
-2.88614,115.25559,305.02,0.56,0.69,2026-01-15,1834,N,VIIRS,n,2.0,284.95,2.57,N,0,VIIRS_SNPP_SP,,,Kalimantan Selatan
-2.37465,112.2211,312.13,0.34,0.56,2026-01-15,1834,N,VIIRS,n,2.0,282.85,0.86,N,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
3.48754,116.98928,329.34,0.47,0.4,2026-01-15,553,N,VIIRS,n,2.0,291.73,2.0,D,0,VIIRS_SNPP_SP,,,Kalimantan Utara
-1.1552,114.9927,,3.8,1.8,2026-01-15,652,Aqua,MODIS,68,61.03,,54.1,D,0,MODIS_SP,313.4,291.2,Kalimantan Tengah
-1.0936,114.0603,,4.5,2.0,2026-01-15,652,Aqua,MODIS,55,61.03,,44.8,D,0,MODIS_SP,308.2,289.7,Kalimantan Tengah
-1.0849,114.0942,,4.5,2.0,2026-01-15,652,Aqua,MODIS,36,61.03,,28.8,D,0,MODIS_SP,306.5,287.7,Kalimantan Tengah
-2.8873,115.2565,,1.0,1.0,2026-01-15,1321,Terra,MODIS,65,61.03,,5.7,N,0,MODIS_SP,305.5,287.9,Kalimantan Selatan
-1.891,115.8632,,1.0,1.0,2026-01-15,1321,Terra,MODIS,100,61.03,,16.6,N,2,MODIS_SP,320.8,292.7,Kalimantan Selatan
-0.15995,109.31432,315.09,0.4,0.45,2026-01-15,1833,N,VIIRS,n,2.0,291.02,1.86,N,0,VIIRS_SNPP_SP,,,Kalimantan Barat
2.18428,117.21137,327.16,0.47,0.4,2026-01-15,553,N,VIIRS,n,2.0,291.64,2.83,D,0,VIIRS_SNPP_SP,,,Kalimantan Utara
3.97424,117.25704,332.48,0.5,0.41,2026-01-15,553,N,VIIRS,n,2.0,292.69,7.89,D,0,VIIRS_SNPP_SP,,,Kalimantan Utara
0.80687,109.04366,351.03,0.4,0.44,2026-01-15,553,N,VIIRS,n,2.0,299.01,21.58,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-1.49107,113.02218,327.78,0.41,0.37,2026-01-15,552,N,VIIRS,n,2.0,289.26,2.09,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.59444,116.34731,335.57,0.4,0.37,2026-01-15,552,N,VIIRS,n,2.0,280.43,9.81,D,0,VIIRS_SNPP_SP,,,Kalimantan Timur
-1.69223,110.28326,326.29,0.55,0.43,2026-01-15,552,N,VIIRS,n,2.0,286.93,3.98,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-1.77482,113.36183,326.43,0.4,0.37,2026-01-15,552,N,VIIRS,n,2.0,298.51,2.18,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.77559,111.39809,326.5,0.48,0.4,2026-01-15,552,N,VIIRS,n,2.0,289.16,2.17,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.88041,113.2156,331.74,0.4,0.37,2026-01-15,552,N,VIIRS,n,2.0,294.77,1.69,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.88044,113.2151,329.9,0.4,0.37,2026-01-15,552,N,VIIRS,n,2.0,293.98,2.1,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.47683,112.82026,332.06,0.41,0.37,2026-01-15,552,N,VIIRS,n,2.0,291.21,3.4,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.93874,110.74966,327.64,0.52,0.41,2026-01-15,552,N,VIIRS,n,2.0,289.94,2.82,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-2.19082,113.83427,335.41,0.39,0.36,2026-01-15,552,N,VIIRS,n,2.0,296.97,4.55,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-3.17471,112.95969,332.35,0.42,0.38,2026-01-15,551,N,VIIRS,n,2.0,280.68,2.82,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-3.17703,112.96777,340.97,0.42,0.38,2026-01-15,551,N,VIIRS,n,2.0,282.55,11.51,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-3.76225,115.4313,332.7,0.38,0.36,2026-01-15,551,N,VIIRS,n,2.0,278.2,3.23,D,0,VIIRS_SNPP_SP,,,Kalimantan Selatan
-3.22876,119.12193,337.59,0.51,0.41,2026-01-15,551,N,VIIRS,n,2.0,294.39,5.77,D,0,VIIRS_SNPP_SP,,,Unknown (perbatasan/laut - cek manual)
-3.17992,112.97208,336.67,0.42,0.38,2026-01-15,551,N,VIIRS,n,2.0,286.36,21.18,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-3.18049,112.9683,345.48,0.42,0.38,2026-01-15,551,N,VIIRS,n,2.0,284.47,11.51,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-2.12676,113.78133,330.52,0.39,0.36,2026-01-15,552,N,VIIRS,n,2.0,296.74,1.89,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.24651,116.81555,348.0,0.42,0.38,2026-01-15,552,N,VIIRS,n,2.0,292.58,3.86,D,3,VIIRS_SNPP_SP,,,Kalimantan Timur
-1.84801,111.38596,334.14,0.48,0.4,2026-01-15,552,N,VIIRS,n,2.0,290.25,4.49,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.12071,115.28755,328.3,0.39,0.36,2026-01-15,552,N,VIIRS,n,2.0,294.68,1.41,D,0,VIIRS_SNPP_SP,,,Kalimantan Timur
0.56334,109.29337,334.54,0.39,0.44,2026-01-15,553,N,VIIRS,n,2.0,292.41,2.75,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.39466,109.46308,335.69,0.38,0.43,2026-01-15,553,N,VIIRS,n,2.0,299.77,44.7,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-1.21816,113.39795,347.07,0.4,0.37,2026-01-15,552,N,VIIRS,n,2.0,295.88,10.6,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
0.26881,109.29205,339.75,0.39,0.44,2026-01-15,552,N,VIIRS,n,2.0,296.45,4.69,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.26826,109.28851,329.23,0.39,0.44,2026-01-15,552,N,VIIRS,n,2.0,295.13,4.69,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
0.01866,109.42092,341.71,0.39,0.44,2026-01-15,552,N,VIIRS,n,2.0,297.65,4.15,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.15969,109.31035,354.18,0.4,0.44,2026-01-15,552,N,VIIRS,n,2.0,281.34,11.14,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.19034,109.27444,328.16,0.4,0.44,2026-01-15,552,N,VIIRS,n,2.0,287.81,3.02,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.88247,114.71983,328.51,0.38,0.36,2026-01-15,552,N,VIIRS,n,2.0,296.29,2.2,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
1.1003,109.00973,340.54,0.4,0.44,2026-01-15,553,N,VIIRS,n,2.0,294.75,5.96,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-0.94796,114.80087,328.19,0.38,0.36,2026-01-15,552,N,VIIRS,n,2.0,296.18,2.18,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.11617,113.8325,332.19,0.39,0.36,2026-01-15,552,N,VIIRS,n,2.0,291.62,3.21,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-0.93419,114.73534,332.81,0.38,0.36,2026-01-15,552,N,VIIRS,n,2.0,297.32,3.71,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.11564,113.836,331.96,0.39,0.36,2026-01-15,552,N,VIIRS,n,2.0,291.11,3.21,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.11584,114.18512,339.48,0.39,0.36,2026-01-15,552,N,VIIRS,n,2.0,290.8,4.16,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.0505,113.23654,336.36,0.4,0.37,2026-01-15,552,N,VIIRS,n,2.0,290.37,3.67,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-0.97546,113.68552,334.62,0.39,0.36,2026-01-15,552,N,VIIRS,n,2.0,291.78,6.26,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.06776,114.06012,330.79,0.39,0.36,2026-01-15,552,N,VIIRS,n,2.0,280.73,2.88,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-0.648,114.6531,,1.0,1.0,2026-01-16,730,Aqua,MODIS,70,61.03,,8.2,D,0,MODIS_SP,315.1,297.4,Kalimantan Tengah
-0.7114,111.6851,,1.2,1.1,2026-01-16,730,Aqua,MODIS,51,61.03,,11.3,D,0,MODIS_SP,312.5,291.7,Kalimantan Tengah
-0.8558,115.0688,,1.0,1.0,2026-01-16,730,Aqua,MODIS,55,61.03,,4.8,D,0,MODIS_SP,311.0,298.0,Kalimantan Timur
-0.871,114.6982,,1.0,1.0,2026-01-16,730,Aqua,MODIS,73,61.03,,10.5,D,0,MODIS_SP,318.4,296.8,Kalimantan Tengah
-0.8797,114.6995,,1.0,1.0,2026-01-16,730,Aqua,MODIS,81,61.03,,18.2,D,0,MODIS_SP,326.5,298.5,Kalimantan Tengah
-0.8835,110.169,,1.6,1.2,2026-01-16,730,Aqua,MODIS,47,61.03,,9.0,D,0,MODIS_SP,309.2,290.8,Kalimantan Barat
-0.9318,115.1756,,1.0,1.0,2026-01-16,730,Aqua,MODIS,58,61.03,,7.5,D,0,MODIS_SP,314.8,296.6,Kalimantan Timur
-0.3711,112.2544,,1.1,1.1,2026-01-16,730,Aqua,MODIS,64,61.03,,6.1,D,0,MODIS_SP,311.4,296.1,Kalimantan Tengah
-0.9347,114.7141,,1.0,1.0,2026-01-16,730,Aqua,MODIS,84,61.03,,23.7,D,0,MODIS_SP,330.9,298.7,Kalimantan Tengah
-1.0295,114.3725,,1.0,1.0,2026-01-16,730,Aqua,MODIS,75,61.03,,12.4,D,0,MODIS_SP,320.5,298.4,Kalimantan Tengah
-1.0475,114.7542,,1.0,1.0,2026-01-16,730,Aqua,MODIS,76,61.03,,13.7,D,0,MODIS_SP,321.6,298.2,Kalimantan Tengah
-1.0716,112.6444,,1.1,1.0,2026-01-16,730,Aqua,MODIS,63,61.03,,7.2,D,0,MODIS_SP,308.8,285.8,Kalimantan Tengah
-1.1343,114.1621,,1.0,1.0,2026-01-16,730,Aqua,MODIS,69,61.03,,9.0,D,0,MODIS_SP,316.4,296.7,Kalimantan Tengah
-0.9335,114.7229,,1.0,1.0,2026-01-16,730,Aqua,MODIS,82,61.03,,20.4,D,0,MODIS_SP,328.2,298.2,Kalimantan Tengah
-1.1525,114.8711,,1.0,1.0,2026-01-16,730,Aqua,MODIS,64,61.03,,15.2,D,0,MODIS_SP,323.8,298.5,Kalimantan Tengah
0.5654,109.9986,,1.6,1.2,2026-01-16,1401,Terra,MODIS,32,61.03,,8.7,N,0,MODIS_SP,302.9,291.7,Kalimantan Barat
-0.1941,111.9403,,1.2,1.1,2026-01-16,730,Aqua,MODIS,82,61.03,,21.5,D,0,MODIS_SP,324.2,292.0,Kalimantan Tengah
-1.1538,114.8623,,1.0,1.0,2026-01-16,730,Aqua,MODIS,43,61.03,,5.2,D,0,MODIS_SP,312.9,295.4,Kalimantan Tengah
1.1696,109.4132,,1.6,1.3,2026-01-16,731,Aqua,MODIS,51,61.03,,12.2,D,0,MODIS_SP,311.9,294.8,Kalimantan Barat
1.1586,109.4148,,1.6,1.3,2026-01-16,731,Aqua,MODIS,72,61.03,,21.8,D,0,MODIS_SP,317.3,294.6,Kalimantan Barat
1.0438,109.6398,,1.6,1.2,2026-01-16,731,Aqua,MODIS,69,61.03,,17.5,D,0,MODIS_SP,315.2,295.1,Kalimantan Barat
1.0417,109.6259,,1.6,1.2,2026-01-16,731,Aqua,MODIS,59,61.03,,10.2,D,0,MODIS_SP,310.4,295.2,Kalimantan Barat
0.5742,109.5821,,1.6,1.3,2026-01-16,731,Aqua,MODIS,75,61.03,,27.1,D,0,MODIS_SP,319.2,293.4,Kalimantan Barat
0.5575,110.0106,,1.5,1.2,2026-01-16,731,Aqua,MODIS,77,61.03,,25.3,D,0,MODIS_SP,321.1,294.8,Kalimantan Barat
0.5555,109.9973,,1.5,1.2,2026-01-16,731,Aqua,MODIS,85,61.03,,44.8,D,0,MODIS_SP,330.2,295.6,Kalimantan Barat
0.5131,112.5492,,1.1,1.0,2026-01-16,731,Aqua,MODIS,71,61.03,,8.6,D,0,MODIS_SP,315.2,296.2,Kalimantan Tengah
0.503,109.347,,1.7,1.3,2026-01-16,731,Aqua,MODIS,55,61.03,,11.2,D,0,MODIS_SP,309.8,295.0,Kalimantan Barat
0.4698,109.6673,,1.6,1.3,2026-01-16,731,Aqua,MODIS,71,61.03,,20.0,D,0,MODIS_SP,316.3,294.2,Kalimantan Barat
0.4524,109.9223,,1.6,1.2,2026-01-16,731,Aqua,MODIS,72,61.03,,19.7,D,0,MODIS_SP,317.0,292.9,Kalimantan Barat
0.2479,111.6388,,1.2,1.1,2026-01-16,731,Aqua,MODIS,0,61.03,,35.0,D,0,MODIS_SP,332.5,296.4,Kalimantan Tengah
0.0726,110.105,,1.5,1.2,2026-01-16,731,Aqua,MODIS,68,61.03,,14.7,D,0,MODIS_SP,312.1,292.2,Kalimantan Barat
-0.1889,111.9329,,1.2,1.1,2026-01-16,730,Aqua,MODIS,76,61.03,,12.9,D,0,MODIS_SP,316.8,292.1,Kalimantan Tengah
-0.1955,111.9301,,1.2,1.1,2026-01-16,730,Aqua,MODIS,66,61.03,,11.3,D,0,MODIS_SP,316.0,292.5,Kalimantan Tengah
-1.1757,113.5093,,1.0,1.0,2026-01-16,730,Aqua,MODIS,85,61.03,,27.0,D,0,MODIS_SP,331.4,294.9,Kalimantan Tengah
-1.7289,112.3714,,1.2,1.1,2026-01-16,730,Aqua,MODIS,37,61.03,,4.6,D,0,MODIS_SP,308.3,292.8,Kalimantan Tengah
-1.261,114.1305,,1.0,1.0,2026-01-16,730,Aqua,MODIS,56,61.03,,5.2,D,0,MODIS_SP,311.6,294.9,Kalimantan Tengah
-2.0691,110.5087,,1.5,1.2,2026-01-16,730,Aqua,MODIS,71,61.03,,17.8,D,0,MODIS_SP,316.6,294.8,Kalimantan Barat
-2.1776,112.1579,,1.2,1.1,2026-01-16,730,Aqua,MODIS,78,61.03,,19.9,D,0,MODIS_SP,323.8,296.6,Kalimantan Tengah
-2.1792,112.1474,,1.2,1.1,2026-01-16,730,Aqua,MODIS,87,61.03,,36.6,D,0,MODIS_SP,334.3,297.2,Kalimantan Tengah
-2.1872,112.1592,,1.2,1.1,2026-01-16,730,Aqua,MODIS,63,61.03,,13.4,D,0,MODIS_SP,319.5,296.8,Kalimantan Tengah
-2.1887,112.1488,,1.2,1.1,2026-01-16,730,Aqua,MODIS,80,61.03,,21.1,D,0,MODIS_SP,325.3,297.3,Kalimantan Tengah
-2.2219,113.8036,,1.0,1.0,2026-01-16,730,Aqua,MODIS,82,61.03,,21.7,D,0,MODIS_SP,328.6,298.6,Kalimantan Tengah
-2.2708,115.9307,,1.0,1.0,2026-01-16,730,Aqua,MODIS,71,61.03,,11.0,D,0,MODIS_SP,318.2,296.9,Kalimantan Selatan
-2.3661,110.6639,,1.5,1.2,2026-01-16,730,Aqua,MODIS,86,61.03,,50.1,D,0,MODIS_SP,332.7,294.7,Kalimantan Barat
-2.368,110.6506,,1.5,1.2,2026-01-16,730,Aqua,MODIS,77,61.03,,27.0,D,0,MODIS_SP,322.0,294.7,Kalimantan Barat
-2.4258,115.9476,,1.0,1.0,2026-01-16,730,Aqua,MODIS,74,61.03,,13.1,D,0,MODIS_SP,320.9,297.8,Kalimantan Selatan
-2.4952,111.6114,,1.3,1.1,2026-01-16,730,Aqua,MODIS,57,61.03,,12.6,D,0,MODIS_SP,312.8,292.7,Kalimantan Tengah
-2.764,110.3849,,1.6,1.2,2026-01-16,730,Aqua,MODIS,55,61.03,,9.0,D,0,MODIS_SP,310.9,292.3,Kalimantan Barat
-2.8884,115.2532,,1.0,1.0,2026-01-16,730,Aqua,MODIS,61,61.03,,8.0,D,0,MODIS_SP,317.5,299.4,Kalimantan Selatan
-0.16,109.3078,,1.0,1.0,2026-01-16,141,Terra,MODIS,70,61.03,,6.6,D,0,MODIS_SP,311.3,293.2,Kalimantan Barat
-0.1614,109.3169,,1.0,1.0,2026-01-16,141,Terra,MODIS,70,61.03,,6.6,D,0,MODIS_SP,311.3,292.6,Kalimantan Barat
-2.0672,110.5222,,1.5,1.2,2026-01-16,730,Aqua,MODIS,79,61.03,,31.9,D,0,MODIS_SP,324.3,295.1,Kalimantan Barat
-1.2322,113.1839,,1.1,1.0,2026-01-16,730,Aqua,MODIS,58,61.03,,8.1,D,0,MODIS_SP,311.5,291.7,Kalimantan Tengah
-1.8032,111.9937,,1.2,1.1,2026-01-16,730,Aqua,MODIS,71,61.03,,13.8,D,0,MODIS_SP,317.1,295.3,Kalimantan Tengah
-1.7489,113.0633,,1.1,1.0,2026-01-16,730,Aqua,MODIS,74,61.03,,12.5,D,0,MODIS_SP,320.5,296.5,Kalimantan Tengah
-1.2622,114.1217,,1.0,1.0,2026-01-16,730,Aqua,MODIS,52,61.03,,4.6,D,0,MODIS_SP,310.7,296.9,Kalimantan Tengah
-1.3305,113.9615,,1.0,1.0,2026-01-16,730,Aqua,MODIS,61,61.03,,5.5,D,0,MODIS_SP,313.0,297.4,Kalimantan Tengah
-1.3567,113.2181,,1.1,1.0,2026-01-16,730,Aqua,MODIS,71,61.03,,10.7,D,0,MODIS_SP,317.0,296.2,Kalimantan Tengah
-1.3636,112.9824,,1.1,1.0,2026-01-16,730,Aqua,MODIS,75,61.03,,15.0,D,0,MODIS_SP,320.3,294.9,Kalimantan Tengah
-1.371,115.1301,,1.0,1.0,2026-01-16,730,Aqua,MODIS,43,61.03,,6.3,D,0,MODIS_SP,311.2,291.5,Kalimantan Selatan
-1.3783,114.2702,,1.0,1.0,2026-01-16,730,Aqua,MODIS,75,61.03,,12.2,D,0,MODIS_SP,321.0,297.0,Kalimantan Tengah
-1.3796,114.2615,,1.0,1.0,2026-01-16,730,Aqua,MODIS,76,61.03,,13.7,D,0,MODIS_SP,322.2,297.8,Kalimantan Tengah
-1.4006,114.4394,,1.0,1.0,2026-01-16,730,Aqua,MODIS,78,61.03,,15.6,D,0,MODIS_SP,324.5,298.2,Kalimantan Selatan
-1.4066,110.4454,,1.5,1.2,2026-01-16,730,Aqua,MODIS,69,61.03,,15.1,D,0,MODIS_SP,314.2,294.4,Kalimantan Barat
-1.4093,114.4407,,1.0,1.0,2026-01-16,730,Aqua,MODIS,81,61.03,,18.0,D,0,MODIS_SP,327.1,298.5,Kalimantan Selatan
-1.4358,114.8337,,1.0,1.0,2026-01-16,730,Aqua,MODIS,35,61.03,,5.6,D,0,MODIS_SP,312.4,298.1,Kalimantan Selatan
-1.5627,110.8266,,1.4,1.2,2026-01-16,730,Aqua,MODIS,88,61.03,,53.8,D,0,MODIS_SP,335.4,295.3,Kalimantan Tengah
-1.5702,112.5191,,1.1,1.1,2026-01-16,730,Aqua,MODIS,51,61.03,,7.8,D,0,MODIS_SP,312.1,293.2,Kalimantan Tengah
-1.6561,112.437,,1.1,1.1,2026-01-16,730,Aqua,MODIS,63,61.03,,7.9,D,0,MODIS_SP,312.8,296.0,Kalimantan Tengah
-1.7274,112.3815,,1.2,1.1,2026-01-16,730,Aqua,MODIS,53,61.03,,5.8,D,0,MODIS_SP,310.2,294.9,Kalimantan Tengah
-1.7674,112.7456,,1.1,1.1,2026-01-16,730,Aqua,MODIS,80,61.03,,22.2,D,0,MODIS_SP,326.1,295.7,Kalimantan Tengah
-0.789,109.515,,1.0,1.0,2026-01-16,141,Terra,MODIS,74,61.03,,11.2,D,0,MODIS_SP,316.1,290.6,Kalimantan Barat
-1.32251,114.00636,332.85,0.42,0.45,2026-01-16,533,N,VIIRS,n,2.0,289.79,2.6,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-3.76358,115.43124,301.06,0.56,0.52,2026-01-16,1815,N,VIIRS,n,2.0,265.31,1.79,N,0,VIIRS_SNPP_SP,,,Kalimantan Selatan
-1.82832,111.38921,328.81,0.32,0.54,2026-01-16,533,N,VIIRS,n,2.0,292.11,4.06,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.82726,119.45187,331.08,0.38,0.36,2026-01-16,533,N,VIIRS,n,2.0,290.5,4.47,D,0,VIIRS_SNPP_SP,,,Kalimantan Timur
-1.82713,111.38828,343.55,0.32,0.54,2026-01-16,533,N,VIIRS,n,2.0,292.67,3.62,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.68934,111.1198,340.13,0.33,0.55,2026-01-16,533,N,VIIRS,n,2.0,291.56,2.89,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.52716,112.5128,341.98,0.53,0.5,2026-01-16,533,N,VIIRS,n,2.0,289.73,5.52,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.49657,110.559,334.74,0.36,0.57,2026-01-16,533,N,VIIRS,n,2.0,289.74,4.31,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-1.49612,110.56192,347.96,0.36,0.57,2026-01-16,533,N,VIIRS,n,2.0,289.99,4.31,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-1.47798,113.05817,331.19,0.49,0.48,2026-01-16,533,N,VIIRS,n,2.0,294.4,3.14,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.4578,113.31406,336.23,0.47,0.47,2026-01-16,533,N,VIIRS,n,2.0,296.54,12.3,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.82877,111.38631,329.43,0.32,0.54,2026-01-16,533,N,VIIRS,n,2.0,292.1,2.38,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.45717,113.31828,340.82,0.47,0.47,2026-01-16,533,N,VIIRS,n,2.0,295.54,16.44,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.40425,114.43999,336.41,0.39,0.44,2026-01-16,533,N,VIIRS,n,2.0,297.3,46.94,D,0,VIIRS_SNPP_SP,,,Kalimantan Selatan
-1.40371,114.44357,336.49,0.39,0.44,2026-01-16,533,N,VIIRS,n,2.0,289.1,21.72,D,0,VIIRS_SNPP_SP,,,Kalimantan Selatan
-1.40019,114.43941,350.37,0.39,0.44,2026-01-16,533,N,VIIRS,n,2.0,291.64,46.94,D,0,VIIRS_SNPP_SP,,,Kalimantan Selatan
-1.36698,114.2802,332.46,0.4,0.44,2026-01-16,533,N,VIIRS,n,2.0,289.62,2.53,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.32962,113.96792,332.11,0.42,0.45,2026-01-16,533,N,VIIRS,n,2.0,290.63,2.43,D,2,VIIRS_SNPP_SP,,,Kalimantan Tengah
-2.01383,111.14448,297.55,0.44,0.39,2026-01-16,1815,N,VIIRS,n,2.0,272.63,0.21,N,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.28936,115.04226,330.64,0.54,0.42,2026-01-16,533,N,VIIRS,n,2.0,296.97,4.45,D,0,VIIRS_SNPP_SP,,,Kalimantan Selatan
-1.23831,114.11227,336.4,0.41,0.45,2026-01-16,533,N,VIIRS,n,2.0,280.67,6.92,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.23418,114.11163,349.77,0.41,0.45,2026-01-16,533,N,VIIRS,n,2.0,281.05,6.92,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.42975,113.02629,330.57,0.49,0.48,2026-01-16,533,N,VIIRS,n,2.0,293.41,3.44,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.22619,114.13666,343.55,0.41,0.45,2026-01-16,533,N,VIIRS,n,2.0,282.41,12.28,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-1.83548,119.44254,332.9,0.38,0.36,2026-01-16,533,N,VIIRS,n,2.0,284.91,2.21,D,0,VIIRS_SNPP_SP,,,Kalimantan Timur
-1.8948,115.8667,336.56,0.5,0.41,2026-01-16,533,N,VIIRS,n,2.0,297.53,7.03,D,2,VIIRS_SNPP_SP,,,Kalimantan Selatan
-3.51531,119.10839,333.9,0.39,0.36,2026-01-16,532,N,VIIRS,n,2.0,300.28,2.21,D,0,VIIRS_SNPP_SP,,,Unknown (perbatasan/laut - cek manual)
-3.17995,119.18164,333.73,0.39,0.36,2026-01-16,532,N,VIIRS,n,2.0,301.13,5.35,D,0,VIIRS_SNPP_SP,,,Unknown (perbatasan/laut - cek manual)
-3.12591,119.11601,329.12,0.39,0.36,2026-01-16,532,N,VIIRS,n,2.0,297.61,1.4,D,0,VIIRS_SNPP_SP,,,Unknown (perbatasan/laut - cek manual)
-3.09851,119.47188,336.84,0.39,0.36,2026-01-16,532,N,VIIRS,n,2.0,297.0,4.62,D,0,VIIRS_SNPP_SP,,,Unknown (perbatasan/laut - cek manual)
-2.96196,119.37161,331.52,0.39,0.36,2026-01-16,532,N,VIIRS,n,2.0,295.68,1.57,D,0,VIIRS_SNPP_SP,,,Unknown (perbatasan/laut - cek manual)
-2.74551,119.23855,337.22,0.39,0.36,2026-01-16,532,N,VIIRS,n,2.0,295.85,4.26,D,0,VIIRS_SNPP_SP,,,Unknown (perbatasan/laut - cek manual)
-3.06711,115.93651,334.44,0.51,0.41,2026-01-16,533,N,VIIRS,n,2.0,296.96,7.48,D,0,VIIRS_SNPP_SP,,,Kalimantan Selatan
-3.0432,112.76424,329.97,0.54,0.5,2026-01-16,533,N,VIIRS,n,2.0,292.73,4.16,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-2.95347,115.81927,332.33,0.51,0.41,2026-01-16,533,N,VIIRS,n,2.0,292.18,7.44,D,0,VIIRS_SNPP_SP,,,Kalimantan Selatan
-1.89348,115.86781,333.85,0.49,0.41,2026-01-16,533,N,VIIRS,n,2.0,297.44,6.61,D,2,VIIRS_SNPP_SP,,,Kalimantan Selatan
-2.88246,115.2578,331.32,0.55,0.43,2026-01-16,533,N,VIIRS,n,2.0,295.49,5.58,D,0,VIIRS_SNPP_SP,,,Kalimantan Selatan
-2.76658,110.38297,367.0,0.39,0.59,2026-01-16,533,N,VIIRS,h,2.0,291.53,6.99,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-2.57636,110.26414,326.8,0.39,0.59,2026-01-16,533,N,VIIRS,n,2.0,288.64,2.14,D,0,VIIRS_SNPP_SP,,,Kalimantan Barat
-2.33872,110.88897,349.2,0.35,0.57,2026-01-16,533,N,VIIRS,n,2.0,289.06,5.1,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-2.33405,110.8896,326.45,0.35,0.57,2026-01-16,533,N,VIIRS,n,2.0,288.79,4.4,D,0,VIIRS_SNPP_SP,,,Kalimantan Tengah
-2.26961,115.93223,331.77,0.5,0.41,2026-01-16,533,N,VIIRS,n,2.0,295.79,2.6,D,0,VIIRS_SNPP_SP,,,Kalimantan Selatan
-2.21177,115.49809,335.79,0.52,0.42,2026-01-16,533,N,VIIRS,n,2.0,296.48,3.69,D,2,VIIRS_SNPP_SP,,,Kalimantan Selatan
